contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDateCalls
SPY241216C00590000,2024-12-13 21:07:47+00:00,590.0,13.99,13.34,14.45,-0.90999985,-6.107382,1048.0,127,0.1694418994140625,True,REGULAR,USD,2024-12-16
SPY241216C00591000,2024-12-13 17:13:31+00:00,591.0,12.69,12.33,13.46,-1.8000002,-12.422362,71.0,80,0.16138533935546873,True,REGULAR,USD,2024-12-16
SPY241216C00592000,2024-12-13 17:13:31+00:00,592.0,11.71,11.35,12.46,-0.7699995,-6.169868,6.0,34,0.15161981201171876,True,REGULAR,USD,2024-12-16
SPY241216C00593000,2024-12-13 18:28:46+00:00,593.0,11.2,10.77,10.95,0.4499998,4.1860447,5.0,50,1.0000000000000003e-05,True,REGULAR,USD,2024-12-16
SPY241216C00594000,2024-12-13 19:53:35+00:00,594.0,10.36,9.78,9.96,-1.3800001,-11.754686,15.0,20,1.0000000000000003e-05,True,REGULAR,USD,2024-12-16
SPY241216C00595000,2024-12-13 20:57:55+00:00,595.0,9.48,8.78,8.96,-0.5300007,-5.294712,179.0,118,1.0000000000000003e-05,True,REGULAR,USD,2024-12-16
SPY241216C00596000,2024-12-13 20:12:50+00:00,596.0,8.52,7.84,7.97,-1.1299992,-11.709836,69.0,28,1.0000000000000003e-05,True,REGULAR,USD,2024-12-16
SPY241216C00597000,2024-12-13 21:10:18+00:00,597.0,7.08,6.86,6.99,-0.5999999,-7.812499,154.0,143,1.0000000000000003e-05,True,REGULAR,USD,2024-12-16
SPY241216C00598000,2024-12-13 21:05:33+00:00,598.0,6.1,5.88,6.01,-0.6600003,-9.763318,105.0,144,1.0000000000000003e-05,True,REGULAR,USD,2024-12-16
SPY241216C00599000,2024-12-13 21:11:36+00:00,599.0,5.21,4.93,5.05,-0.65999985,-11.243609,169.0,75,1.0000000000000003e-05,True,REGULAR,USD,2024-12-16
SPY241216C00600000,2024-12-13 21:14:21+00:00,600.0,4.25,3.97,4.12,-0.8200002,-16.173573,1360.0,514,1.0000000000000003e-05,True,REGULAR,USD,2024-12-16
SPY241216C00601000,2024-12-13 21:14:54+00:00,601.0,3.18,3.1,3.22,-1.0199997,-24.28571,1468.0,198,0.027841752929687498,True,REGULAR,USD,2024-12-16
SPY241216C00602000,2024-12-13 21:14:58+00:00,602.0,2.36,2.31,2.35,-1.0200002,-30.17752,4559.0,762,0.03687486572265625,True,REGULAR,USD,2024-12-16
SPY241216C00603000,2024-12-13 21:14:59+00:00,603.0,1.63,1.6,1.63,-1.07,-39.62963,28546.0,1210,0.04114728393554687,True,REGULAR,USD,2024-12-16
SPY241216C00604000,2024-12-13 21:14:54+00:00,604.0,1.04,1.01,1.04,-1.03,-49.758453,143172.0,2999,0.04261211303710938,True,REGULAR,USD,2024-12-16
SPY241216C00605000,2024-12-13 21:14:58+00:00,605.0,0.58,0.58,0.6,-0.94,-61.84211,103972.0,3787,0.04310038940429688,False,REGULAR,USD,2024-12-16
SPY241216C00606000,2024-12-13 21:14:58+00:00,606.0,0.32,0.31,0.32,-0.75000006,-70.09346,76713.0,4527,0.043954873046874995,False,REGULAR,USD,2024-12-16
SPY241216C00607000,2024-12-13 21:14:59+00:00,607.0,0.16,0.15,0.16,-0.56000006,-77.77779,73392.0,5629,0.04493142578125,False,REGULAR,USD,2024-12-16
SPY241216C00608000,2024-12-13 21:14:59+00:00,608.0,0.08,0.07,0.08,-0.39,-82.97872,41831.0,3918,0.04688453125,False,REGULAR,USD,2024-12-16
SPY241216C00609000,2024-12-13 21:14:56+00:00,609.0,0.04,0.03,0.04,-0.27,-87.09677,23825.0,3036,0.04883763671875,False,REGULAR,USD,2024-12-16
SPY241216C00610000,2024-12-13 21:14:48+00:00,610.0,0.03,0.02,0.03,-0.15,-83.33333,26523.0,4710,0.054208676757812504,False,REGULAR,USD,2024-12-16
SPY241216C00611000,2024-12-13 21:13:50+00:00,611.0,0.02,0.01,0.02,-0.099999994,-83.33333,8784.0,2644,0.058603164062500004,False,REGULAR,USD,2024-12-16
SPY241216C00612000,2024-12-13 21:14:58+00:00,612.0,0.01,0.01,0.02,-0.049999997,-83.33333,3612.0,3549,0.065439033203125,False,REGULAR,USD,2024-12-16
SPY241216C00613000,2024-12-13 21:05:20+00:00,613.0,0.02,0.01,0.02,-0.02,-50.0,3258.0,4595,0.07227490234375,False,REGULAR,USD,2024-12-16
SPY241216C00614000,2024-12-13 21:10:13+00:00,614.0,0.02,0.01,0.02,0.0,0.0,1769.0,1644,0.08008732421875,False,REGULAR,USD,2024-12-16
SPY241216C00615000,2024-12-13 21:14:31+00:00,615.0,0.01,0.0,0.01,-0.01,-50.0,2061.0,3347,0.08008732421875,False,REGULAR,USD,2024-12-16
SPY241216C00616000,2024-12-13 21:02:15+00:00,616.0,0.01,0.0,0.01,0.0,0.0,477.0,1662,0.08594664062500001,False,REGULAR,USD,2024-12-16
SPY241216C00617000,2024-12-13 21:04:57+00:00,617.0,0.01,0.0,0.01,-0.01,-50.0,597.0,1465,0.09180595703125,False,REGULAR,USD,2024-12-16
SPY241216C00618000,2024-12-13 20:44:57+00:00,618.0,0.01,0.0,0.01,0.0,0.0,129.0,1814,0.0976652734375,False,REGULAR,USD,2024-12-16
SPY241216C00619000,2024-12-13 20:50:55+00:00,619.0,0.01,0.0,0.01,-0.01,-50.0,7014.0,508,0.1054776953125,False,REGULAR,USD,2024-12-16
SPY241216C00620000,2024-12-13 20:52:31+00:00,620.0,0.01,0.0,0.01,0.0,0.0,2542.0,1011,0.11133701171874999,False,REGULAR,USD,2024-12-16
SPY241216C00621000,2024-12-13 18:51:21+00:00,621.0,0.01,0.0,0.01,0.0,0.0,385.0,396,0.117196328125,False,REGULAR,USD,2024-12-16
SPY241216C00622000,2024-12-13 20:46:47+00:00,622.0,0.01,0.0,0.01,0.0,0.0,3549.0,456,0.12305564453125001,False,REGULAR,USD,2024-12-16
SPY241216C00623000,2024-12-13 17:00:21+00:00,623.0,0.01,0.0,0.01,-0.01,-50.0,1346.0,152,0.1289149609375,False,REGULAR,USD,2024-12-16
SPY241216C00624000,2024-12-13 15:40:19+00:00,624.0,0.01,0.0,0.01,0.0,0.0,501.0,77,0.13477427734375003,False,REGULAR,USD,2024-12-16
SPY241216C00625000,2024-12-13 20:47:09+00:00,625.0,0.01,0.0,0.01,0.0,0.0,300.0,569,0.14063359375,False,REGULAR,USD,2024-12-16
SPY241216C00626000,2024-12-13 16:02:01+00:00,626.0,0.01,0.0,0.01,-0.01,-50.0,79.0,79,0.148446015625,False,REGULAR,USD,2024-12-16
SPY241216C00627000,2024-12-09 19:49:54+00:00,627.0,0.02,0.0,0.01,0.0,0.0,3.0,13,0.15235222656250003,False,REGULAR,USD,2024-12-16
SPY241216C00628000,2024-12-09 19:48:44+00:00,628.0,0.02,0.0,0.01,0.0,0.0,118.0,124,0.1601646484375,False,REGULAR,USD,2024-12-16
SPY241216C00629000,2024-12-13 17:45:24+00:00,629.0,0.01,0.0,0.01,0.0,0.0,126.0,121,0.16407085937500002,False,REGULAR,USD,2024-12-16
SPY241216C00630000,2024-12-13 16:20:46+00:00,630.0,0.01,0.0,0.01,0.0,0.0,2.0,67,0.17188328125000002,False,REGULAR,USD,2024-12-16
SPY241216C00640000,2024-12-12 19:24:14+00:00,640.0,0.01,0.0,0.01,0.0,0.0,48.0,423,0.22657023437499998,False,REGULAR,USD,2024-12-16
SPY241216C00650000,2024-12-12 18:28:17+00:00,650.0,0.01,0.0,0.01,0.0,0.0,3.0,65,0.28125718749999995,False,REGULAR,USD,2024-12-16
SPY241216C00675000,2024-12-10 20:49:22+00:00,675.0,0.01,0.0,0.01,0.0,0.0,14.0,700,0.414068359375,False,REGULAR,USD,2024-12-16
SPY241216C00685000,2024-12-13 20:59:59+00:00,685.0,0.01,0.0,0.01,0.0,0.0,1550.0,3,0.46094289062500005,False,REGULAR,USD,2024-12-16
SPY241216C00695000,2024-12-13 20:59:59+00:00,695.0,0.01,0.0,0.01,0.0,0.0,549.0,4,0.507817421875,False,REGULAR,USD,2024-12-16
SPY241217C00580000,2024-12-13 16:00:31+00:00,580.0,24.43,23.34,24.55,0.059999466,0.24620216,2.0,405,0.24243921630859372,True,REGULAR,USD,2024-12-17
SPY241217C00581000,2024-12-06 20:59:56+00:00,581.0,27.78,22.35,23.55,0.0,0.0,13.0,13,0.23413851806640623,True,REGULAR,USD,2024-12-17
SPY241217C00582000,2024-12-06 16:09:00+00:00,582.0,27.12,21.35,22.55,0.0,0.0,4.0,4,0.2260819580078125,True,REGULAR,USD,2024-12-17
SPY241217C00585000,2024-12-13 15:48:42+00:00,585.0,20.04,18.34,19.41,-3.7999992,-15.939593,1.0,128,0.1801839794921875,True,REGULAR,USD,2024-12-17
SPY241217C00586000,2024-12-04 20:52:56+00:00,586.0,23.27,17.81,18.56,0.0,0.0,,1,0.19409985595703128,True,REGULAR,USD,2024-12-17
SPY241217C00587000,2024-12-11 16:45:07+00:00,587.0,21.43,16.81,17.57,0.0,0.0,1.0,9,0.18677571044921876,True,REGULAR,USD,2024-12-17
SPY241217C00589000,2024-12-13 19:11:38+00:00,589.0,15.59,14.88,15.06,-2.8099995,-15.271737,1.0,3,1.0000000000000003e-05,True,REGULAR,USD,2024-12-17
SPY241217C00590000,2024-12-13 20:37:36+00:00,590.0,14.77,13.88,14.06,-0.3699999,-2.4438565,11.0,320,1.0000000000000003e-05,True,REGULAR,USD,2024-12-17
SPY241217C00591000,2024-12-13 16:01:47+00:00,591.0,12.57,12.89,13.07,-2.0600004,-14.080659,2.0,6,1.0000000000000003e-05,True,REGULAR,USD,2024-12-17
SPY241217C00592000,2024-12-13 19:21:12+00:00,592.0,12.43,11.9,12.08,-3.9799995,-24.253502,11.0,0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-17
SPY241217C00593000,2024-12-13 21:14:32+00:00,593.0,11.07,10.91,11.09,-1.6900005,-13.244518,19.0,16,1.0000000000000003e-05,True,REGULAR,USD,2024-12-17
SPY241217C00594000,2024-12-13 18:14:29+00:00,594.0,9.74,9.93,10.13,-2.21,-18.493725,4.0,12,1.0000000000000003e-05,True,REGULAR,USD,2024-12-17
SPY241217C00595000,2024-12-13 20:44:40+00:00,595.0,9.64,8.96,9.13,-0.17000008,-1.7329262,23.0,5104,1.0000000000000003e-05,True,REGULAR,USD,2024-12-17
SPY241217C00596000,2024-12-13 20:34:32+00:00,596.0,8.73,8.0,8.16,-4.1000004,-31.956356,9.0,28,1.0000000000000003e-05,True,REGULAR,USD,2024-12-17
SPY241217C00598000,2024-12-13 20:24:54+00:00,598.0,6.53,6.13,6.28,-3.4299998,-34.437748,154.0,112,0.058603164062500004,True,REGULAR,USD,2024-12-17
SPY241217C00599000,2024-12-13 21:00:51+00:00,599.0,5.56,5.23,5.37,-0.75,-11.885896,67.0,159,0.06141075317382813,True,REGULAR,USD,2024-12-17
SPY241217C00600000,2024-12-13 21:14:50+00:00,600.0,4.34,4.36,4.48,-1.1199999,-20.512817,247.0,145,0.06116661499023439,True,REGULAR,USD,2024-12-17
SPY241217C00601000,2024-12-13 21:10:52+00:00,601.0,3.76,3.56,3.62,-1.1899998,-24.040401,580.0,194,0.059579716796875,True,REGULAR,USD,2024-12-17
SPY241217C00602000,2024-12-13 21:14:52+00:00,602.0,2.9,2.79,2.86,-1.0,-25.641024,1460.0,208,0.05970178588867188,True,REGULAR,USD,2024-12-17
SPY241217C00603000,2024-12-13 21:14:27+00:00,603.0,2.23,2.12,2.17,-0.8799999,-28.295818,12393.0,254,0.058969371337890625,True,REGULAR,USD,2024-12-17
SPY241217C00604000,2024-12-13 21:14:39+00:00,604.0,1.63,1.55,1.56,-0.84000003,-34.0081,19770.0,657,0.05756557678222657,True,REGULAR,USD,2024-12-17
SPY241217C00605000,2024-12-13 21:14:54+00:00,605.0,1.08,1.06,1.08,-0.8299999,-43.455494,16994.0,1764,0.05701626586914063,False,REGULAR,USD,2024-12-17
SPY241217C00606000,2024-12-13 21:14:55+00:00,606.0,0.7,0.69,0.7,-0.74000007,-51.38889,17683.0,1845,0.0561617822265625,False,REGULAR,USD,2024-12-17
SPY241217C00607000,2024-12-13 21:14:52+00:00,607.0,0.44,0.42,0.43,-0.60999995,-58.095234,12332.0,2130,0.05555143676757812,False,REGULAR,USD,2024-12-17
SPY241217C00608000,2024-12-13 21:14:44+00:00,608.0,0.27,0.25,0.26,-0.48999998,-64.47369,9402.0,2294,0.05591764404296875,False,REGULAR,USD,2024-12-17
SPY241217C00609000,2024-12-13 21:14:36+00:00,609.0,0.15,0.14,0.15,-0.36999997,-71.15385,6411.0,2797,0.056405920410156254,False,REGULAR,USD,2024-12-17
SPY241217C00610000,2024-12-13 21:14:58+00:00,610.0,0.09,0.08,0.09,-0.25,-73.52941,8130.0,3101,0.05762661132812501,False,REGULAR,USD,2024-12-17
SPY241217C00611000,2024-12-13 21:14:30+00:00,611.0,0.04,0.04,0.05,-0.18,-81.818184,4421.0,2023,0.058603164062500004,False,REGULAR,USD,2024-12-17
SPY241217C00612000,2024-12-13 21:14:10+00:00,612.0,0.03,0.02,0.03,-0.120000005,-80.0,4487.0,3230,0.060556269531250005,False,REGULAR,USD,2024-12-17
SPY241217C00613000,2024-12-13 21:07:42+00:00,613.0,0.03,0.02,0.03,-0.060000002,-66.66667,1112.0,1767,0.06641558593750001,False,REGULAR,USD,2024-12-17
SPY241217C00614000,2024-12-13 21:11:56+00:00,614.0,0.01,0.01,0.02,-0.049999997,-83.33333,3127.0,1879,0.06934524414062501,False,REGULAR,USD,2024-12-17
SPY241217C00615000,2024-12-13 21:10:31+00:00,615.0,0.01,0.01,0.02,-0.03,-75.0,2366.0,2195,0.07520456054687502,False,REGULAR,USD,2024-12-17
SPY241217C00616000,2024-12-13 21:01:57+00:00,616.0,0.01,0.01,0.02,-0.01,-50.0,1687.0,2337,0.081063876953125,False,REGULAR,USD,2024-12-17
SPY241217C00617000,2024-12-13 21:01:29+00:00,617.0,0.01,0.01,0.02,-0.02,-66.66667,459.0,2056,0.08692319335937501,False,REGULAR,USD,2024-12-17
SPY241217C00618000,2024-12-13 20:49:36+00:00,618.0,0.02,0.01,0.02,-0.01,-33.333336,51.0,933,0.092782509765625,False,REGULAR,USD,2024-12-17
SPY241217C00619000,2024-12-13 19:06:35+00:00,619.0,0.01,0.01,0.02,-0.01,-50.0,61.0,1051,0.098641826171875,False,REGULAR,USD,2024-12-17
SPY241217C00620000,2024-12-13 20:43:50+00:00,620.0,0.01,0.01,0.02,-0.01,-50.0,176.0,1135,0.10352458984374999,False,REGULAR,USD,2024-12-17
SPY241217C00621000,2024-12-13 15:15:06+00:00,621.0,0.02,0.01,0.02,0.0,0.0,21.0,817,0.10938390625,False,REGULAR,USD,2024-12-17
SPY241217C00622000,2024-12-13 18:31:14+00:00,622.0,0.01,0.01,0.02,0.0,0.0,2.0,229,0.11524322265625,False,REGULAR,USD,2024-12-17
SPY241217C00623000,2024-12-13 14:47:03+00:00,623.0,0.01,0.0,0.01,0.0,0.0,99.0,237,0.11133701171874999,False,REGULAR,USD,2024-12-17
SPY241217C00624000,2024-12-12 20:46:57+00:00,624.0,0.02,0.0,0.01,0.0,0.0,18.0,186,0.117196328125,False,REGULAR,USD,2024-12-17
SPY241217C00625000,2024-12-13 19:51:11+00:00,625.0,0.01,0.0,0.01,-0.01,-50.0,441.0,766,0.1211025390625,False,REGULAR,USD,2024-12-17
SPY241217C00626000,2024-12-13 16:40:05+00:00,626.0,0.01,0.0,0.01,0.0,0.0,46.0,2483,0.12696185546875,False,REGULAR,USD,2024-12-17
SPY241217C00627000,2024-12-13 19:24:05+00:00,627.0,0.01,0.0,0.01,-0.01,-50.0,816.0,261,0.132821171875,False,REGULAR,USD,2024-12-17
SPY241217C00628000,2024-12-13 17:42:35+00:00,628.0,0.01,0.0,0.01,0.0,0.0,540.0,247,0.13672738281250002,False,REGULAR,USD,2024-12-17
SPY241217C00629000,2024-12-13 17:21:57+00:00,629.0,0.01,0.0,0.01,-0.02,-66.66667,646.0,18,0.14258669921875,False,REGULAR,USD,2024-12-17
SPY241217C00630000,2024-12-12 19:19:49+00:00,630.0,0.01,0.0,0.01,0.0,0.0,2.0,82,0.148446015625,False,REGULAR,USD,2024-12-17
SPY241217C00640000,2024-12-13 17:42:36+00:00,640.0,0.01,0.0,0.01,0.0,0.0,14.0,680,0.195320546875,False,REGULAR,USD,2024-12-17
SPY241217C00650000,2024-12-10 15:35:12+00:00,650.0,0.01,0.0,0.01,0.0,0.0,451.0,453,0.242195078125,False,REGULAR,USD,2024-12-17
SPY241217C00660000,2024-12-05 18:21:31+00:00,660.0,0.02,0.0,0.01,0.0,0.0,,100,0.2890696093749999,False,REGULAR,USD,2024-12-17
SPY241217C00670000,2024-12-04 19:02:14+00:00,670.0,0.02,0.0,0.01,0.0,0.0,,43,0.335944140625,False,REGULAR,USD,2024-12-17
SPY241217C00680000,2024-12-09 14:34:57+00:00,680.0,0.01,0.0,0.01,0.0,0.0,120.0,175,0.37500625,False,REGULAR,USD,2024-12-17
SPY241218C00400000,2024-12-13 20:55:31+00:00,400.0,204.46,203.31,204.52,-3.8600006,-1.8529187,3.0,30,1.5244164404296874,True,REGULAR,USD,2024-12-18
SPY241218C00540000,2024-12-06 19:47:01+00:00,540.0,68.44,63.4,64.61,0.0,0.0,5.0,5,0.5112353564453125,True,REGULAR,USD,2024-12-18
SPY241218C00550000,2024-12-13 21:14:13+00:00,550.0,54.11,53.39,54.62,-3.7299995,-6.448823,17.0,10,0.442388388671875,True,REGULAR,USD,2024-12-18
SPY241218C00580000,2024-12-13 20:25:14+00:00,580.0,24.42,23.43,24.66,-2.2299995,-8.367728,11.0,133,0.23023230712890624,True,REGULAR,USD,2024-12-18
SPY241218C00584000,2024-12-06 20:59:57+00:00,584.0,24.95,19.46,20.68,0.0,0.0,9.0,9,0.2016681396484375,True,REGULAR,USD,2024-12-18
SPY241218C00585000,2024-12-13 21:01:34+00:00,585.0,19.27,18.96,19.34,-1.8299999,-8.672985,21.0,111,0.1489342919921875,True,REGULAR,USD,2024-12-18
SPY241218C00588000,2024-12-13 16:37:43+00:00,588.0,16.55,16.02,16.2,-1.9900017,-10.733558,2.0,3,1.0000000000000003e-05,True,REGULAR,USD,2024-12-18
SPY241218C00590000,2024-12-13 21:03:01+00:00,590.0,14.3,14.06,14.24,-1.6899996,-10.569103,14.0,405,0.09180595703125,True,REGULAR,USD,2024-12-18
SPY241218C00593000,2024-12-11 21:14:49+00:00,593.0,15.12,11.17,11.33,0.0,0.0,13.0,15,0.0937590625,True,REGULAR,USD,2024-12-18
SPY241218C00594000,2024-12-13 20:58:26+00:00,594.0,10.77,10.21,10.38,-1.2999992,-10.7705,44.0,12,0.09351492431640626,True,REGULAR,USD,2024-12-18
SPY241218C00595000,2024-12-13 21:05:33+00:00,595.0,9.56,9.3,9.45,-0.8699999,-8.341322,22.0,325,0.09351492431640626,True,REGULAR,USD,2024-12-18
SPY241218C00597000,2024-12-13 20:45:33+00:00,597.0,8.19,7.53,7.63,-1.96,-19.310347,11.0,42,0.09119561157226563,True,REGULAR,USD,2024-12-18
SPY241218C00598000,2024-12-13 21:10:17+00:00,598.0,6.84,6.63,6.75,-1.0,-12.755102,128.0,17,0.08954767883300781,True,REGULAR,USD,2024-12-18
SPY241218C00599000,2024-12-13 21:02:47+00:00,599.0,5.99,5.81,5.91,-1.6400003,-21.494106,36.0,46,0.08832698791503907,True,REGULAR,USD,2024-12-18
SPY241218C00600000,2024-12-13 21:10:26+00:00,600.0,5.21,5.02,5.09,-0.9000001,-14.729953,422.0,421,0.08625181335449221,True,REGULAR,USD,2024-12-18
SPY241218C00601000,2024-12-13 20:58:15+00:00,601.0,4.67,4.24,4.32,-0.63999987,-12.052729,440.0,109,0.08448181152343752,True,REGULAR,USD,2024-12-18
SPY241218C00602000,2024-12-13 21:06:52+00:00,602.0,3.68,3.55,3.61,-0.81999993,-18.22222,1670.0,133,0.0831390515136719,True,REGULAR,USD,2024-12-18
SPY241218C00603000,2024-12-13 21:14:54+00:00,603.0,2.97,2.9,2.96,-0.94000006,-24.04092,3800.0,308,0.08173525695800783,True,REGULAR,USD,2024-12-18
SPY241218C00604000,2024-12-13 21:14:49+00:00,604.0,2.41,2.33,2.36,-0.79999995,-24.922115,5772.0,940,0.07984318603515625,True,REGULAR,USD,2024-12-18
SPY241218C00605000,2024-12-13 21:14:55+00:00,605.0,1.84,1.82,1.85,-0.81000006,-30.56604,6853.0,1338,0.07874456420898437,False,REGULAR,USD,2024-12-18
SPY241218C00606000,2024-12-13 21:14:53+00:00,606.0,1.42,1.39,1.41,-0.7400001,-34.259262,6903.0,1186,0.07746283874511721,False,REGULAR,USD,2024-12-18
SPY241218C00607000,2024-12-13 21:14:20+00:00,607.0,1.08,1.03,1.05,-0.64,-37.2093,6497.0,1768,0.07654732055664065,False,REGULAR,USD,2024-12-18
SPY241218C00608000,2024-12-13 21:13:45+00:00,608.0,0.8,0.74,0.76,-0.55,-40.74074,3198.0,1505,0.07569283691406252,False,REGULAR,USD,2024-12-18
SPY241218C00609000,2024-12-13 21:14:52+00:00,609.0,0.54,0.52,0.53,-0.5199999,-49.0566,3420.0,1278,0.07471628417968751,False,REGULAR,USD,2024-12-18
SPY241218C00610000,2024-12-13 21:14:26+00:00,610.0,0.38,0.35,0.36,-0.41000003,-51.898735,5011.0,2286,0.07398386962890627,False,REGULAR,USD,2024-12-18
SPY241218C00611000,2024-12-13 21:14:47+00:00,611.0,0.25,0.23,0.24,-0.35000002,-58.333336,2337.0,1727,0.07361766235351563,False,REGULAR,USD,2024-12-18
SPY241218C00612000,2024-12-13 21:14:56+00:00,612.0,0.16,0.15,0.16,-0.28,-63.636364,1522.0,1594,0.07373973144531251,False,REGULAR,USD,2024-12-18
SPY241218C00613000,2024-12-13 21:11:00+00:00,613.0,0.1,0.1,0.11,-0.21000001,-67.741936,1488.0,1873,0.07471628417968751,False,REGULAR,USD,2024-12-18
SPY241218C00614000,2024-12-13 21:11:05+00:00,614.0,0.07,0.06,0.07,-0.15,-68.181816,1386.0,978,0.07471628417968751,False,REGULAR,USD,2024-12-18
SPY241218C00615000,2024-12-13 21:14:56+00:00,615.0,0.04,0.04,0.05,-0.11000001,-73.333336,1196.0,2378,0.07666938964843752,False,REGULAR,USD,2024-12-18
SPY241218C00616000,2024-12-13 21:07:02+00:00,616.0,0.03,0.03,0.04,-0.089999996,-75.0,1998.0,7171,0.07959904785156251,False,REGULAR,USD,2024-12-18
SPY241218C00617000,2024-12-13 21:12:14+00:00,617.0,0.02,0.02,0.03,-0.05,-71.42857,454.0,1650,0.08204042968750001,False,REGULAR,USD,2024-12-18
SPY241218C00618000,2024-12-13 21:14:58+00:00,618.0,0.02,0.01,0.02,-0.02,-50.0,1032.0,2436,0.08301698242187502,False,REGULAR,USD,2024-12-18
SPY241218C00619000,2024-12-13 21:00:29+00:00,619.0,0.02,0.01,0.02,-0.02,-50.0,139.0,712,0.08789974609375001,False,REGULAR,USD,2024-12-18
SPY241218C00620000,2024-12-13 20:57:34+00:00,620.0,0.02,0.01,0.02,-0.02,-50.0,78.0,729,0.092782509765625,False,REGULAR,USD,2024-12-18
SPY241218C00621000,2024-12-13 20:51:44+00:00,621.0,0.01,0.01,0.02,-0.03,-75.0,18.0,140,0.0976652734375,False,REGULAR,USD,2024-12-18
SPY241218C00622000,2024-12-13 20:39:25+00:00,622.0,0.02,0.01,0.02,-0.02,-50.0,178.0,581,0.10352458984374999,False,REGULAR,USD,2024-12-18
SPY241218C00623000,2024-12-13 21:14:18+00:00,623.0,0.01,0.01,0.02,-0.02,-66.66667,245.0,363,0.108407353515625,False,REGULAR,USD,2024-12-18
SPY241218C00624000,2024-12-12 14:30:02+00:00,624.0,0.01,0.01,0.02,-0.02,-66.66667,1.0,26,0.1132901171875,False,REGULAR,USD,2024-12-18
SPY241218C00625000,2024-12-13 21:10:19+00:00,625.0,0.01,0.0,0.01,-0.01,-50.0,696.0,325,0.10938390625,False,REGULAR,USD,2024-12-18
SPY241218C00626000,2024-12-13 14:30:01+00:00,626.0,0.02,0.0,0.01,0.0,0.0,1.0,238,0.1132901171875,False,REGULAR,USD,2024-12-18
SPY241218C00627000,2024-12-12 21:13:11+00:00,627.0,0.01,0.0,0.01,0.0,0.0,1.0,34,0.11914943359374999,False,REGULAR,USD,2024-12-18
SPY241218C00628000,2024-12-13 20:45:10+00:00,628.0,0.02,0.0,0.01,0.01,100.0,2.0,31,0.12305564453125001,False,REGULAR,USD,2024-12-18
SPY241218C00629000,2024-12-09 16:37:56+00:00,629.0,0.05,0.0,0.01,0.0,0.0,15.0,18,0.12696185546875,False,REGULAR,USD,2024-12-18
SPY241218C00630000,2024-12-12 19:32:00+00:00,630.0,0.02,0.0,0.01,0.0,0.0,22.0,83,0.132821171875,False,REGULAR,USD,2024-12-18
SPY241218C00640000,2024-12-11 16:30:18+00:00,640.0,0.01,0.0,0.01,0.0,0.0,41.0,28,0.1757894921875,False,REGULAR,USD,2024-12-18
SPY241218C00650000,2024-12-05 20:20:50+00:00,650.0,0.03,0.0,0.01,0.0,0.0,,5,0.21875781249999998,False,REGULAR,USD,2024-12-18
SPY241218C00680000,2024-12-05 20:08:23+00:00,680.0,0.02,0.0,0.01,0.0,0.0,,3,0.335944140625,False,REGULAR,USD,2024-12-18
SPY241218C00690000,2024-12-05 15:49:54+00:00,690.0,0.02,0.0,0.01,0.0,0.0,,1,0.37500625,False,REGULAR,USD,2024-12-18
SPY241219C00550000,2024-12-11 20:09:14+00:00,550.0,58.5,53.47,54.71,0.0,0.0,3000.0,3001,0.41870698486328123,True,REGULAR,USD,2024-12-19
SPY241219C00560000,2024-12-13 19:46:41+00:00,560.0,44.82,43.51,44.73,1.7200012,3.9907222,12.0,125,0.35474278076171867,True,REGULAR,USD,2024-12-19
SPY241219C00575000,2024-12-13 20:29:42+00:00,575.0,29.83,28.55,29.77,-5.120001,-14.649502,33.0,1,0.2564771618652344,True,REGULAR,USD,2024-12-19
SPY241219C00580000,2024-12-10 18:56:32+00:00,580.0,25.28,23.58,24.79,0.0,0.0,1.0,4,0.22290816162109373,True,REGULAR,USD,2024-12-19
SPY241219C00590000,2024-12-13 20:23:51+00:00,590.0,15.17,14.27,14.44,-4.09,-21.235722,14.0,17,0.1186611572265625,True,REGULAR,USD,2024-12-19
SPY241219C00595000,2024-12-13 19:12:54+00:00,595.0,10.17,9.59,9.73,-1.1800003,-10.396479,1.0,71,0.10559976440429686,True,REGULAR,USD,2024-12-19
SPY241219C00597000,2024-12-13 16:50:38+00:00,597.0,8.12,7.85,7.95,-1.4099998,-14.7953825,207.0,85,0.10083906982421875,True,REGULAR,USD,2024-12-19
SPY241219C00599000,2024-12-13 20:17:32+00:00,599.0,6.5,6.17,6.26,-2.63,-28.806135,275.0,399,0.09589527160644533,True,REGULAR,USD,2024-12-19
SPY241219C00600000,2024-12-13 21:13:58+00:00,600.0,5.57,5.39,5.47,-0.7199998,-11.446737,617.0,2669,0.09382009704589844,True,REGULAR,USD,2024-12-19
SPY241219C00601000,2024-12-13 20:57:12+00:00,601.0,5.02,4.64,4.72,-1.1399999,-18.50649,321.0,1571,0.09180595703125,True,REGULAR,USD,2024-12-19
SPY241219C00602000,2024-12-13 20:54:41+00:00,602.0,4.27,3.95,4.01,-0.5700002,-11.776863,662.0,1022,0.08960871337890625,True,REGULAR,USD,2024-12-19
SPY241219C00603000,2024-12-13 21:00:08+00:00,603.0,3.52,3.31,3.36,-0.8000002,-18.518522,2227.0,2286,0.08783871154785157,True,REGULAR,USD,2024-12-19
